0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195
145.54495239257812,768.08984375,264.5610656738281,568.7002563476562,203.11294555664062,284.7748107910156,577.1869506835938,707.1067504882812,265.1453857421875,689.8209838867188,518.0823364257812,769.3515014648438,948.7557373046875,629.9097900390625,4.92114782333374,748.2005004882812,342.70037841796875,548.5518188476562,607.165771484375,534.4180297851562,506.5205993652344,698.0741577148438,765.5529174804688,657.4661865234375,351.52020263671875,750.40966796875,605.9357299804688,718.459716796875,192.73092651367188,424.4469909667969,959.4080810546875,483.22515869140625,309.6994323730469,441.1276550292969,778.9953002929688,690.1236572265625,905.6221313476562,594.6467895507812,938.9591674804688,726.4876098632812,374.7962341308594,719.7905883789062,866.7803344726562,678.3513793945312,695.8646240234375,689.1953125,60.4725227355957,116.66730499267578,897.5285034179688,565.5140991210938,987.8662109375,740.7710571289062,663.3510131835938,712.7845458984375,376.3333435058594,544.7916870117188,790.4227294921875,700.1659545898438,338.6221618652344,532.5814819335938,469.0983581542969,750.8848266601562,243.90391540527344,664.4203491210938,1008.4451904296875,620.8070678710938,685.6715087890625,452.13348388671875,732.9192504882812,734.32568359375,636.8086547851562,743.5671997070312,420.6156005859375,543.1466674804688,695.6424560546875,638.0671997070312,358.1005554199219,770.056884765625,879.8162841796875,737.919921875,533.4630737304688,765.8046875,307.82244873046875,746.6580200195312,549.3306274414062,569.5836791992188,296.7524108886719,767.0770263671875,508.53936767578125,525.4042358398438,333.41278076171875,748.462890625,643.1692504882812,656.8248901367188,61.68843460083008,637.1069946289062,932.679931640625,462.24859619140625,872.4583129882812,732.0057373046875,367.98291015625,758.1273803710938,906.6068725585938,730.9946899414062,599.83837890625,566.796875,825.3506469726562,702.0723876953125,892.7789306640625,655.215087890625,665.0777587890625,561.3744506835938,126.43675994873047,751.4903564453125,167.22232055664062,508.3763732910156,781.461181640625,597.544677734375,503.0496826171875,754.88427734375,891.6966552734375,725.7564086914062,23.94190788269043,708.2039184570312,1003.1436157226562,350.2832946777344,562.0217895507812,750.46435546875,925.0320434570312,580.9589233398438,864.4347534179688,656.7951049804688,482.4728698730469,651.4259643554688,702.7994995117188,614.2900390625,387.3247985839844,724.9385375976562,735.1500854492188,734.2491455078125,744.031494140625,683.5972900390625,467.3094787597656,743.0527954101562,310.80279541015625,504.4123229980469,134.8924560546875,613.701416015625,558.7530517578125,363.2147521972656,120.7564468383789,551.3206787109375,268.7816162109375,708.8898315429688,903.7988891601562,668.5302124023438,76.67888641357422,337.9181213378906,300.4720764160156,715.729248046875,1005.5261840820312,309.99468994140625,11.724804878234863,535.669921875,673.4833374023438,755.0650634765625,865.2935180664062,765.6478271484375,356.7817077636719,659.4963989257812,553.0493774414062,764.9697265625,192.58168029785156,768.86865234375,461.3837585449219,701.8375854492188,367.3120422363281,769.7586059570312,667.68896484375,726.0783081054688,937.0626831054688,649.0372314453125,36.058780670166016,517.688720703125,342.5045166015625,765.5546875,309.20098876953125,759.2252807617188,885.0701904296875,629.3040771484375,555.7932739257812,480.169677734375,290.39593505859375,748.6399536132812,665.084716796875,748.0079345703125
667.5719604492188,730.8150024414062,464.67864990234375,473.3524169921875,200.0320587158203,333.73504638671875,998.2755737304688,601.7008056640625,790.3831176757812,464.6669006347656,111.40155792236328,557.9496459960938,522.0696411132812,609.6984252929688,94.8209457397461,736.254150390625,351.9863586425781,528.7136840820312,422.4782409667969,519.97509765625,510.48583984375,657.67138671875,788.229248046875,651.6343383789062,423.4918518066406,735.7980346679688,946.6146240234375,372.40692138671875,180.0254669189453,419.43426513671875,170.0585479736328,483.1278381347656,1001.8707275390625,299.8120422363281,379.5771789550781,621.6957397460938,865.6043090820312,577.72900390625,269.06231689453125,666.208251953125,216.52755737304688,589.169189453125,837.0656127929688,640.7745971679688,568.6902465820312,322.306396484375,,,670.926025390625,316.8702697753906,256.07623291015625,402.41986083984375,860.601806640625,650.6416625976562,446.5183410644531,534.3969116210938,653.4280395507812,556.5626831054688,544.4252319335938,405.30224609375,750.9386596679688,606.7987060546875,894.6229248046875,580.1435546875,210.11636352539062,614.8193359375,710.9224853515625,430.1181335449219,733.6116943359375,712.1690673828125,652.6953735351562,727.9857788085938,723.20654296875,536.7421875,253.996337890625,237.37945556640625,126.86054229736328,767.027099609375,874.1216430664062,720.0199584960938,971.4942016601562,658.2162475585938,61.31311798095703,644.2852783203125,758.550048828125,548.115966796875,246.78700256347656,758.4177856445312,359.4869079589844,424.7296142578125,295.9073181152344,748.3516845703125,781.6406860351562,387.48199462890625,945.30859375,306.0035705566406,561.585693359375,294.9600524902344,839.9559936523438,731.9674072265625,290.9600524902344,751.0238037109375,941.343017578125,724.28125,17.57628631591797,323.2900695800781,857.54638671875,689.5178833007812,914.5846557617188,639.4630126953125,206.79010009765625,415.67633056640625,160.8876190185547,714.2814331054688,216.3149871826172,503.78546142578125,263.5002746582031,564.5050048828125,213.55210876464844,735.639892578125,174.4481964111328,593.5598754882812,298.9270935058594,638.3040161132812,54.35307312011719,410.6488342285156,593.5082397460938,564.3735961914062,688.2061767578125,527.0578002929688,868.050048828125,622.2479248046875,522.1704711914062,107.38373565673828,960.169921875,580.41015625,923.5177612304688,648.8923950195312,681.969970703125,356.3003845214844,413.02642822265625,680.5873413085938,976.8851318359375,600.8269653320312,738.5777587890625,386.0364074707031,157.8776092529297,601.2908935546875,175.66952514648438,345.0099182128906,93.90276336669922,542.912841796875,670.439697265625,321.45758056640625,954.5084838867188,497.2908935546875,630.7544555664062,628.4931640625,138.77415466308594,201.63330078125,711.0072631835938,308.460693359375,753.204345703125,462.3778076171875,868.6278076171875,646.1516723632812,208.39627075195312,609.1380004882812,588.76123046875,588.9065551757812,295.8703308105469,763.1712646484375,427.899169921875,462.6204528808594,320.4303283691406,539.3912353515625,309.1380920410156,754.74365234375,612.3121948242188,652.7605590820312,37.918724060058594,290.477783203125,35.85305404663086,170.17819213867188,341.9753112792969,731.77392578125,52.430877685546875,662.60107421875,107.79479217529297,629.8367309570312,23.645915985107422,394.64111328125,40.04830551147461,737.5695190429688,982.63037109375,605.5401611328125
715.7417602539062,724.5612182617188,357.2432861328125,426.1663818359375,,,170.1091766357422,600.2432861328125,841.9467163085938,441.0404052734375,72.65789031982422,550.2128295898438,780.5820922851562,600.8880004882812,83.95518493652344,723.620849609375,717.2044067382812,353.8636779785156,732.1466674804688,479.7004089355469,578.1365966796875,333.06817626953125,89.51935577392578,363.170654296875,345.0060119628906,721.0983276367188,434.0513610839844,348.4012145996094,499.188232421875,396.3526306152344,313.4354248046875,379.1040954589844,325.03704833984375,197.2630615234375,376.1701354980469,595.5919189453125,863.9381103515625,443.1758728027344,252.1707000732422,657.6716918945312,420.36224365234375,452.0223083496094,889.6265869140625,635.9523315429688,101.61915588378906,248.36386108398438,,,431.40087890625,197.4370574951172,168.78341674804688,402.6671447753906,576.837646484375,272.91058349609375,921.5855712890625,450.71868896484375,1006.3704223632812,530.0438842773438,336.409423828125,402.2858581542969,781.1375122070312,594.0802001953125,286.23260498046875,578.5960693359375,222.5855255126953,578.638427734375,28.513792037963867,283.3328857421875,464.5360107421875,665.8761596679688,449.6501159667969,622.8643798828125,884.3443603515625,477.6549377441406,121.33155059814453,81.02352142333984,337.3395080566406,749.6069946289062,998.722900390625,663.0515747070312,529.4141845703125,311.44000244140625,119.02440643310547,633.5704345703125,725.0853271484375,521.1708374023438,297.7712097167969,754.5478515625,331.15472412109375,420.5142517089844,317.1015625,727.7720336914062,215.42282104492188,380.33453369140625,920.7822875976562,303.1792907714844,513.5430297851562,165.74359130859375,839.5548706054688,708.5548706054688,920.4241333007812,708.58984375,926.330078125,717.515869140625,1004.3306884765625,287.54974365234375,839.910888671875,657.1519775390625,19.239181518554688,633.1610107421875,318.1824035644531,159.33169555664062,1003.0828247070312,661.4420166015625,169.0463409423828,375.5287170410156,465.72607421875,423.6138610839844,208.5070343017578,697.9254150390625,648.2205810546875,479.26275634765625,666.10302734375,557.8846435546875,581.2953491210938,34.532447814941406,296.2854919433594,491.4311828613281,1004.8226318359375,506.3822326660156,488.4212646484375,522.7302856445312,994.6873168945312,263.08770751953125,717.974853515625,578.2566528320312,958.9254760742188,628.6375122070312,865.5551147460938,127.73613739013672,767.7084350585938,678.3687133789062,536.7775268554688,575.3626708984375,196.17298889160156,305.9579772949219,562.7869873046875,286.50836181640625,898.062744140625,338.2460021972656,261.78912353515625,494.919921875,532.2393188476562,105.56607818603516,650.659912109375,490.0115051269531,681.6494750976562,765.8576049804688,99.96888732910156,167.2244415283203,107.88419342041016,302.1120910644531,763.4459838867188,444.86322021484375,680.2611083984375,594.205322265625,735.4312744140625,316.42645263671875,260.519775390625,265.85223388671875,564.2012329101562,757.6275634765625,415.4338073730469,441.5519714355469,653.2606201171875,519.5681762695312,114.44900512695312,636.57470703125,664.68603515625,428.65814208984375,106.64246368408203,225.6349639892578,,,998.893310546875,727.2933349609375,415.74322509765625,642.9400634765625,88.8040542602539,596.0988159179688,394.47613525390625,272.4736633300781,135.67617797851562,728.9860229492188,929.1340942382812,582.1415405273438
338.8810729980469,617.0294799804688,442.64178466796875,766.7711181640625,,,659.4561767578125,536.1156005859375,896.5086669921875,385.3269958496094,115.41571044921875,528.2659301757812,255.4556884765625,548.6937255859375,219.2508087158203,442.4234619140625,715.392578125,339.6126708984375,686.68017578125,463.4754943847656,21.044017791748047,272.0528564453125,74.96295166015625,350.58905029296875,444.8428649902344,718.868408203125,981.8641967773438,167.53271484375,1009.0119018554688,272.1303405761719,309.6529541015625,356.16650390625,339.8830261230469,126.69767761230469,509.7344055175781,469.3176574707031,938.2272338867188,307.0046691894531,282.56793212890625,645.0178833007812,466.11163330078125,448.4763488769531,612.8155517578125,597.202880859375,974.5372924804688,245.80422973632812,,,53.327178955078125,95.03512573242188,142.89028930664062,225.65135192871094,451.3776550292969,167.2313995361328,931.471923828125,445.8370666503906,745.81396484375,476.69378662109375,301.5870361328125,401.69403076171875,919.407958984375,408.2679748535156,934.08056640625,577.1640625,887.0953979492188,373.1928405761719,296.0340576171875,249.5718994140625,493.2459716796875,643.3897094726562,619.9901733398438,447.83319091796875,786.8106689453125,470.6087951660156,349.33624267578125,78.37284851074219,271.3739013671875,705.5543212890625,281.54193115234375,578.4942626953125,860.8925170898438,294.0583190917969,100.7684326171875,607.6731567382812,1006.94140625,517.1470336914062,920.949462890625,729.7076416015625,357.1309509277344,404.7331848144531,218.34552001953125,233.94161987304688,117.99759674072266,96.69019317626953,996.2362060546875,248.480224609375,271.3906555175781,82.24301147460938,42.76818084716797,640.0081176757812,771.4520874023438,672.7769165039062,839.9043579101562,447.6128234863281,32.21151351928711,277.2292785644531,944.3251953125,422.1336975097656,913.7281494140625,593.2738647460938,454.7631530761719,69.03822326660156,239.54217529296875,642.7748413085938,978.6893920898438,238.9184112548828,420.92401123046875,419.63580322265625,902.98681640625,370.2246398925781,596.2313232421875,455.9996337890625,142.59332275390625,122.53726959228516,78.72000122070312,404.0283203125,525.7275390625,364.05206298828125,111.26353454589844,489.69659423828125,450.53778076171875,497.23468017578125,,,170.0319061279297,203.1824951171875,310.298583984375,445.9855651855469,744.0609130859375,76.86514282226562,451.1434631347656,672.9805908203125,52.15414810180664,555.1326293945312,128.71360778808594,294.7149963378906,306.60772705078125,203.325439453125,566.4119262695312,48.50850296020508,295.2020263671875,481.1963806152344,679.7379150390625,339.2265319824219,909.3570556640625,425.10003662109375,77.76834869384766,335.9646911621094,,,790.5331420898438,239.6830291748047,867.2120361328125,262.3192443847656,553.340087890625,558.134033203125,939.5939331054688,14.520441055297852,145.64584350585938,233.89710998535156,13.366365432739258,743.0255126953125,608.6060180664062,412.3253173828125,286.3898620605469,517.25,571.0370483398438,522.115234375,574.4542846679688,275.3742370605469,451.24072265625,76.77059173583984,,,323.84429931640625,715.3570556640625,70.3994140625,638.7132568359375,915.7175903320312,591.2597045898438,,,151.72190856933594,721.1812133789062,280.8598327636719,571.6101684570312
65.54877471923828,617.0987548828125,369.705322265625,429.72845458984375,,,288.3398742675781,526.8603515625,768.8729248046875,216.19642639160156,67.52716064453125,524.8152465820312,195.94281005859375,516.425537109375,411.9808044433594,125.77674102783203,434.7363586425781,103.56952667236328,372.259765625,162.14256286621094,380.005859375,220.39199829101562,994.6755981445312,300.5108642578125,367.0162658691406,712.4909057617188,720.0083618164062,88.51126861572266,734.7308349609375,217.327880859375,199.05503845214844,240.04525756835938,,,149.79959106445312,456.73699951171875,435.8065490722656,155.7550048828125,259.1163330078125,642.66064453125,664.0721435546875,28.523509979248047,941.9509887695312,567.3494262695312,939.9475708007812,233.35009765625,,,31.197731018066406,43.93305206298828,177.35699462890625,204.32614135742188,55.92607116699219,91.86070251464844,590.5,419.6821594238281,225.48451232910156,463.5177307128906,387.5631408691406,278.6120300292969,891.193603515625,373.9134216308594,936.9708251953125,518.97265625,603.4439697265625,339.05731201171875,257.8980712890625,243.8336944580078,405.976806640625,381.355224609375,325.5364685058594,333.1750793457031,899.9132080078125,449.84930419921875,313.58099365234375,71.32727813720703,186.07427978515625,645.5986328125,788.3729248046875,483.24884033203125,459.2665710449219,158.1793670654297,117.48092651367188,585.7489013671875,786.8482666015625,489.7603759765625,164.69142150878906,439.84405517578125,829.673828125,342.0283203125,184.44766235351562,227.58868408203125,617.7980346679688,656.4371948242188,25.13555908203125,215.05838012695312,269.33087158203125,64.83829498291016,551.8787231445312,296.018310546875,863.101806640625,408.37628173828125,578.6142578125,396.1449279785156,570.7542114257812,144.76681518554688,304.5144958496094,392.7580261230469,20.018407821655273,573.9972534179688,896.3468627929688,65.11199951171875,6.491803169250488,546.9989013671875,888.0795288085938,561.5313720703125,439.8955383300781,410.7929382324219,900.2418212890625,327.17236328125,956.2471923828125,334.9126892089844,70.86637878417969,414.4052734375,323.0176086425781,102.92668151855469,563.1054077148438,363.89996337890625,911.1951293945312,349.7917785644531,467.30059814453125,486.97650146484375,,,139.73658752441406,187.1883087158203,275.43121337890625,351.52899169921875,,,797.0488891601562,656.1105346679688,33.869476318359375,529.1182861328125,161.34617614746094,288.451416015625,,,553.6785888671875,389.80059814453125,576.1489868164062,328.54229736328125,,,643.288818359375,407.5923156738281,742.6552734375,598.6171875,,,742.0371704101562,226.02059936523438,631.5159301757812,387.426513671875,685.0140380859375,537.3704223632812,897.0790405273438,747.4161376953125,874.4140625,126.5499267578125,846.0751342773438,683.4567260742188,291.7794494628906,324.7261962890625,306.11187744140625,515.7510375976562,598.9685668945312,494.5830383300781,98.35570526123047,88.93397521972656,200.67689514160156,396.7693176269531,,,185.87474060058594,715.33203125,433.36419677734375,637.6380615234375,750.4873046875,559.6987915039062,,,548.9656982421875,717.4756469726562,317.4591064453125,469.43560791015625
328.3626403808594,606.6173095703125,342.3169860839844,445.54644775390625,,,405.9701232910156,508.5172424316406,383.93701171875,189.78224182128906,140.37112426757812,491.5979919433594,776.5941772460938,476.175048828125,567.1356201171875,22.02457046508789,447.9877624511719,71.11068725585938,,,940.8267822265625,207.96592712402344,191.22891235351562,293.2174072265625,434.7430725097656,699.7979736328125,846.9357299804688,74.27886962890625,746.861328125,201.92459106445312,196.2210235595703,224.33433532714844,,,495.62042236328125,134.05401611328125,379.96246337890625,149.4097137451172,246.42803955078125,633.299072265625,544.0435791015625,617.7855834960938,152.38058471679688,462.4273681640625,958.2752685546875,219.37257385253906,,,492.5901184082031,16.281028747558594,208.4869384765625,47.8255729675293,,,596.2429809570312,405.9382019042969,720.4163818359375,454.0639343261719,376.46368408203125,270.98992919921875,23.904918670654297,324.8785705566406,429.88104248046875,229.50328063964844,157.10504150390625,323.73651123046875,820.3245239257812,103.23220825195312,906.0376586914062,341.78729248046875,717.0844116210938,190.5476837158203,825.2305908203125,442.1454162597656,,,718.1676635742188,583.533935546875,398.29559326171875,420.859130859375,214.046142578125,155.8999786376953,950.451171875,276.8736267089844,741.5291748046875,486.7066955566406,952.0604248046875,424.2945861816406,426.16241455078125,298.5774230957031,20.39813804626465,41.98588943481445,654.861083984375,644.18359375,332.8695068359375,42.07835006713867,238.112060546875,47.466651916503906,853.3707275390625,176.62034606933594,833.3477172851562,375.9323425292969,593.10595703125,361.40997314453125,480.88446044921875,635.0941162109375,516.0284423828125,340.4977111816406,36.768096923828125,568.0333862304688,188.2320098876953,53.161415100097656,429.71160888671875,323.11285400390625,954.9400634765625,251.1181640625,797.3388671875,406.3417663574219,725.0204467773438,327.79925537109375,865.0037841796875,760.087646484375,,,627.9155883789062,14.597798347473145,268.8883361816406,260.7604064941406,913.9172973632812,238.1390838623047,413.06939697265625,484.6937255859375,,,22.634519577026367,14.802823066711426,256.0831298828125,350.863525390625,,,331.5181579589844,421.0201416015625,382.7033996582031,424.2740173339844,48.257545471191406,132.68809509277344,,,,,581.4434204101562,298.5827941894531,,,653.5391845703125,395.89764404296875,915.691650390625,767.3490600585938,,,755.4505004882812,207.4450225830078,697.9195556640625,640.2459106445312,630.1134033203125,206.04080200195312,335.2309875488281,264.0879821777344,403.1656188964844,59.34425735473633,885.3157348632812,678.3535766601562,279.4565734863281,324.7533874511719,339.26513671875,503.80810546875,606.2093505859375,452.1583557128906,392.4458312988281,6.393737316131592,45.83097457885742,316.4264221191406,,,694.05859375,654.6800537109375,86.03099060058594,629.2418212890625,265.28363037109375,551.444580078125,,,533.6589965820312,707.23291015625,734.8374633789062,451.19805908203125
63.52027893066406,581.6450805664062,810.9714965820312,20.571622848510742,,,441.448974609375,490.7750244140625,800.638916015625,453.21527099609375,71.4432373046875,320.5572814941406,704.5328369140625,413.0749816894531,967.4384155273438,217.9351806640625,,,,,978.3412475585938,196.6863555908203,238.42730712890625,198.18447875976562,414.7162780761719,692.9094848632812,862.4691162109375,74.42178344726562,133.38711547851562,185.26113891601562,956.9541625976562,135.9427032470703,,,893.8118896484375,88.60722351074219,807.3720703125,73.33135986328125,457.1919250488281,622.8626098632812,510.6665954589844,587.373046875,692.08935546875,457.4971923828125,647.1265869140625,167.22006225585938,,,281.5216064453125,13.48508071899414,,,,,24.696378707885742,282.7342529296875,940.5123291015625,329.0316162109375,357.3106384277344,257.5390319824219,236.3130645751953,238.77578735351562,411.07574462890625,211.1464385986328,599.7939453125,323.7818298339844,853.2138061523438,81.5118637084961,476.8977355957031,164.41246032714844,971.766357421875,174.57786560058594,849.9539794921875,312.94696044921875,,,678.02685546875,581.6224975585938,359.7725524902344,406.8182373046875,346.8752746582031,65.22858428955078,292.8180847167969,550.0130615234375,458.28955078125,324.341552734375,941.9852905273438,412.80108642578125,656.4761352539062,277.7967529296875,880.4447631835938,24.900421142578125,202.4295196533203,425.6539001464844,407.28912353515625,24.318815231323242,239.10726928710938,34.574798583984375,858.21484375,157.69058227539062,769.2003784179688,375.6763916015625,888.0255737304688,299.5314636230469,,,609.8671264648438,326.14215087890625,17.027740478515625,535.0166625976562,386.91656494140625,47.11346435546875,996.2988891601562,262.70599365234375,447.2735290527344,299.8218078613281,992.48828125,402.62249755859375,733.1401977539062,315.1636962890625,187.23526000976562,616.4143676757812,,,,,265.56719970703125,240.52297973632812,266.8302001953125,206.2884063720703,312.91925048828125,401.8531188964844,,,794.5189819335938,558.0687866210938,48.410369873046875,77.37750244140625,,,598.4791259765625,340.2532653808594,385.1591796875,387.64111328125,620.3765258789062,121.00141143798828,,,,,443.5161437988281,55.09585952758789,,,124.2737045288086,381.6086730957031,88.4210205078125,637.5909423828125,,,52.29981231689453,93.89806365966797,32.9929313659668,524.0027465820312,609.106689453125,110.80457305908203,587.8883056640625,533.6344604492188,397.8966979980469,34.16684341430664,883.0751342773438,646.875244140625,44.727176666259766,312.19219970703125,288.9045715332031,497.6712646484375,963.6640625,331.9012451171875,,,,,,,296.598388671875,634.1355590820312,405.74603271484375,615.7003173828125,167.26171875,473.39569091796875,,,175.80433654785156,689.76953125,354.3163757324219,446.0517578125
249.60244750976562,496.84710693359375,281.03570556640625,592.420654296875,,,997.3067626953125,475.0227966308594,,,951.2391357421875,10.418737411499023,758.2946166992188,405.778076171875,592.1903686523438,20.514802932739258,,,,,380.7363586425781,187.10113525390625,255.58349609375,185.52432250976562,424.3771667480469,526.7894287109375,730.4102172851562,107.18207550048828,208.14523315429688,152.02737426757812,181.56304931640625,666.9042358398438,,,571.8174438476562,182.91917419433594,388.47491455078125,688.4783935546875,647.8743286132812,582.8059692382812,235.56968688964844,561.6599731445312,167.03848266601562,451.81787109375,52.369163513183594,45.859642028808594,,,541.0512084960938,375.31146240234375,,,,,908.7574462890625,198.73910522460938,633.2525024414062,197.60060119628906,190.7009735107422,250.10829162597656,267.8407897949219,226.19009399414062,940.7139892578125,713.3092651367188,154.65869140625,101.04667663574219,827.2886962890625,77.6153335571289,488.26275634765625,147.08578491210938,561.4164428710938,86.6551513671875,825.6181640625,303.55859375,,,705.1136474609375,566.4395751953125,831.4227294921875,342.9859313964844,321.03485107421875,53.96635055541992,286.98260498046875,763.0555419921875,434.60302734375,304.00750732421875,518.57861328125,385.3948669433594,416.34051513671875,271.21685791015625,,,619.57470703125,620.9595336914062,304.705322265625,714.2264404296875,261.73638916015625,6.78126859664917,699.3589477539062,151.4075164794922,731.4239501953125,366.6470642089844,1005.9777221679688,269.91668701171875,,,539.1468505859375,253.24899291992188,912.8003540039062,426.4127197265625,196.63265991210938,725.9395141601562,122.4960708618164,731.1589965820312,836.1883544921875,519.3297729492188,129.05783081054688,247.10836791992188,281.0455017089844,185.10899353027344,658.0267333984375,23.18120765686035,,,,,301.5365295410156,232.61209106445312,249.50225830078125,170.22879028320312,363.83282470703125,358.3240966796875,,,780.93408203125,536.2518920898438,,,,,777.6192626953125,222.92529296875,236.83375549316406,191.8125457763672,993.6441040039062,51.042606353759766,,,,,594.0529174804688,319.8111572265625,,,195.8289031982422,331.0892639160156,533.5762329101562,549.5043334960938,,,497.9833068847656,80.55736541748047,534.85888671875,463.91851806640625,622.760009765625,27.158525466918945,,,503.421630859375,240.30242919921875,161.9941864013672,604.9644775390625,564.3309936523438,113.48060607910156,330.0024719238281,479.4313659667969,1004.7966918945312,329.86004638671875,,,,,,,410.18994140625,484.82818603515625,154.8670196533203,549.6511840820312,477.4809265136719,436.6357421875,,,820.32763671875,672.0684814453125,204.96095275878906,435.2198791503906
237.4718475341797,473.32452392578125,,,,,666.3482666015625,311.7308044433594,,,113.13150787353516,501.9980163574219,777.7861938476562,396.10211181640625,,,,,,,227.67547607421875,46.101890563964844,235.95106506347656,166.66360473632812,776.7855834960938,455.0286560058594,129.81747436523438,130.36399841308594,635.5170288085938,54.88791275024414,989.2764282226562,463.96746826171875,,,381.322509765625,687.0747680664062,629.1398315429688,695.5867309570312,638.7381591796875,572.33056640625,552.90380859375,363.37939453125,370.728759765625,409.4692077636719,,,,,,,,,,,6.337474346160889,120.65702819824219,576.0222778320312,403.11322021484375,208.6435089111328,229.1253204345703,296.0610656738281,222.3865203857422,455.6490478515625,233.8790283203125,472.3387756347656,98.98812103271484,790.7586669921875,59.96199035644531,722.4661865234375,750.9547729492188,898.6195068359375,7.823414325714111,739.1512451171875,205.86587524414062,,,655.4148559570312,565.5045166015625,870.4959716796875,338.34576416015625,1009.9268188476562,37.177852630615234,552.070556640625,64.81210327148438,970.58447265625,252.7893829345703,515.5387573242188,345.7967529296875,668.223388671875,260.9718322753906,,,191.05316162109375,385.7688293457031,,,601.971923828125,642.3162841796875,684.6710205078125,131.33541870117188,240.0201416015625,328.46258544921875,982.4981079101562,265.9954528808594,,,525.2691650390625,228.52789306640625,772.0235595703125,383.7424011230469,320.9021301269531,3.9147825241088867,129.10275268554688,709.34326171875,921.6495361328125,283.2317199707031,780.1615600585938,408.6020812988281,191.10614013671875,63.80411148071289,,,,,,,358.7187194824219,212.04379272460938,947.72705078125,50.25223159790039,974.5767211914062,279.0474548339844,,,,,,,,,346.0860900878906,185.24815368652344,616.168701171875,154.78208923339844,1000.7002563476562,76.4261245727539,,,,,,,,,191.99258422851562,295.6254577636719,556.9212036132812,561.5116577148438,,,528.3740234375,60.96480178833008,76.66918182373047,40.217613220214844,1003.05810546875,187.4552001953125,,,,,643.4585571289062,582.4632568359375,168.5088653564453,88.098388671875,392.55963134765625,353.7952575683594,272.4151306152344,256.8658142089844,,,,,,,198.39144897460938,436.93505859375,167.63055419921875,534.7177124023438,253.92782592773438,245.88885498046875,,,25.059457778930664,635.1949462890625,211.06690979003906,405.1578674316406
285.3710021972656,451.9705505371094,,,,,563.91943359375,148.43853759765625,,,89.96747589111328,526.7235717773438,546.3621826171875,259.6376647949219,,,,,,,,,268.412109375,159.1929931640625,385.2100524902344,400.574462890625,339.1897277832031,19.94165802001953,509.4460144042969,45.71796798706055,,,,,375.81646728515625,673.2894287109375,616.6309204101562,711.3651733398438,671.2236328125,545.2567749023438,988.453857421875,692.361328125,582.6746215820312,290.2135925292969,,,,,,,,,,,30.56761360168457,109.1939468383789,618.0646362304688,657.2867431640625,387.91015625,72.21659088134766,895.8475952148438,87.1690673828125,324.0592956542969,586.491455078125,458.07037353515625,82.51836395263672,845.451416015625,48.671268463134766,538.4691162109375,764.8927001953125,858.9436645507812,6.081103324890137,715.7916259765625,154.47586059570312,,,720.20849609375,547.5172119140625,883.6060180664062,299.56024169921875,,,591.952392578125,665.8253784179688,165.87872314453125,159.7737579345703,783.8033447265625,170.48377990722656,683.000732421875,216.33641052246094,,,226.0749969482422,402.42498779296875,,,251.07296752929688,63.27333068847656,599.9413452148438,261.0247497558594,780.1375732421875,296.061767578125,999.4944458007812,231.6293182373047,,,928.870361328125,202.32171630859375,971.8023071289062,289.44757080078125,,,264.8705139160156,642.5112915039062,989.53662109375,263.36505126953125,459.66064453125,528.7783813476562,509.59429931640625,739.2609252929688,,,,,,,349.99566650390625,171.2532958984375,937.4036865234375,24.91944122314453,467.8970031738281,268.9436950683594,,,,,,,,,322.78729248046875,181.42991638183594,601.9116821289062,127.55571746826172,,,,,,,,,,,239.1857147216797,219.90289306640625,936.4988403320312,759.6973876953125,,,244.14532470703125,59.58769607543945,96.12101745605469,6.531230449676514,608.9227294921875,31.444290161132812,,,,,606.45361328125,445.3572998046875,541.9320068359375,10.62557601928711,364.55694580078125,214.5812225341797,310.0751037597656,245.60267639160156,,,,,,,159.86781311035156,352.6025390625,924.7968139648438,483.45135498046875,257.9689636230469,218.84898376464844,,,40.31806182861328,631.9044189453125,479.082763671875,251.2345733642578
